No,Day,Date( SUB),serial,Battalion,Company Name,Test Type,Date ( test),Classification,#200,AVERAGE VALUE,Sampling Location,Zone,ELMENT,BUILDING,layer ,Number of Tests,Performed Test ,Area(m2),sample status,Document Status,NUM. OF PAGES,Done BY,DURATION,Company ,Executed Quantity,Required Quantity
8081,Friday,22-05-26,67979,73,Al Salmi,PLATE LOAD,19-05-26,,,,Fill,G.73.A,G73-A46,B4G7-8,44.9,2,,1823,APPROVED AS NOTED,DONE,8,CEL,3,,,
8082,Friday,22-05-26,67980,73,Al Salmi,PLATE LOAD,19-05-26,,,,Fill,G.73.A,G73-A46,B3-10-11-12G5-6-19-20-21-22-23-24,45,6,,9160,APPROVED AS NOTED,DONE,20,CEL,3,,,
8083,Friday,22-05-26,67981,73,Deif Foundation,PLATE LOAD,14-05-26,,,,Fill,G.73.A,G73-A33,BH 34,39,1,,1823,REVISE,DONE,5,CEL,8,,,
8084,Friday,22-05-26,67981,73,Deif Foundation,PLATE LOAD,15-05-26,,,,Fill,G.73.A,G73-A33,BH 34,39,1,,1823,APPROVED AS NOTED,DONE,5,CEL,7,,,
8085,Friday,22-05-26,67982,73,Deif Foundation,PLATE LOAD,14-05-26,,,,Fill,G.73.A,G73-A33,B29G56-57,39,1,,1051,REVISE,DONE,5,CEL,8,,,
8086,Friday,22-05-26,67982,73,Deif Foundation,PLATE LOAD,15-05-26,,,,Fill,G.73.A,G73-A33,B29G56-57,39,1,,1051,APPROVED AS NOTED,DONE,5,CEL,7,,,
8087,Friday,22-05-26,67983,73,Al Rehab Foundation,PLATE LOAD,15-05-26,,,,Fill,G.73.A,G73-A10,BH 111,41.5,1,,3626,REVISE,DONE,5,CEL,7,,,
8088,Friday,22-05-26,67983,73,Al Rehab Foundation,PLATE LOAD,16-05-26,,,,Fill,G.73.A,G73-A10,BH 111,41.5,2,,3626,APPROVED AS NOTED,DONE,8,CEL,6,,,
8089,Friday,22-05-26,67984,73,Al Mostafa,PLATE LOAD,16-05-26,,,,Fill,G.73.A,G73-A41A,B23-24G45-46-47,40,1,,3150,REVISE,DONE,5,CEL,6,,,
8090,Friday,22-05-26,67984,73,Al Mostafa,PLATE LOAD,17-05-26,,,,Fill,G.73.A,G73-A41A,B23-24G45-46-47,40,2,,3150,APPROVED AS NOTED,DONE,8,CEL,5,,,
8091,Friday,22-05-26,67985,73,Moon Light,PLATE LOAD,17-05-26,,,,Fill,G.73.A,G73-A32,BH 52 امتداد,41,1,,832,REVISE,DONE,5,CEL,5,,,
8092,Friday,22-05-26,67985,73,Moon Light,PLATE LOAD,17-05-26,,,,Fill,G.73.A,G73-A32,BH 52 امتداد,41,1,,832,APPROVED AS NOTED,DONE,5,CEL,5,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
8094,Thursday,11-06-26,67987,73,Al Mostafa,DPL,08-06-26,,,41.399,Fill,G.73.A,G73-A17,B123G222-223 امتداد,40.5,1,,500,APPROVED AS NOTED,DONE,2,SAMA EGYPT,3,,,
8095,Thursday,11-06-26,67988,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),DPL,04-06-26,,,40.12,Fill,G.73.A,G73-A8,BH 110 امتداد,42,1,,145,APPROVED AS NOTED,DONE,2,SAMA EGYPT,7,,,
8096,Thursday,11-06-26,67989,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),DPL,04-06-26,,,41.107,Fill,G.73.A,G73-A8,BH 110 امتداد,42.3,1,,145,APPROVED AS NOTED,DONE,2,SAMA EGYPT,7,,,
8097,Thursday,11-06-26,67990,73,Kayan,DPL,21-05-26,,,40.747,Fill,G.73.A,G73-A24,B56G104 امتداد,40.5,2,,644.6,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8098,Thursday,11-06-26,67991,73,Moon Light,DPL,21-05-26,,,39.534,Fill,G.73.A,G73-A32,BH 52 امتداد,41.5,2,,830,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8099,Thursday,11-06-26,67992,73,Kayan,DPL,21-05-26,,,40.917,Fill,G.73.A,G73-A24,BH 64 امتداد,40.5,2,,619.4,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8100,Thursday,11-06-26,67993,73,Al Shahd,DPL,03-06-26,,,38.6,Fill,G.73.A,G73-A42,B7-8G13-14-15-16 امتداد,40.5,4,,1548.6,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,8,,,
8101,Thursday,11-06-26,67994,73,Al Shahd,DPL,05-06-26,,,38.497,Fill,G.73.A,G73-A42,B7-8G13-14-15-16 امتداد,41,4,,1548.6,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,6,,,
8102,Thursday,11-06-26,67995,73,Al Shahd,DPL,07-06-26,,,40.181,Fill,G.73.A,G73-A42,B7-8G13-14-15-16 امتداد,42,4,,1548.6,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8103,Thursday,11-06-26,67996,73,Vertex,DPL,07-06-26,,,46.637,Fill,G.73.A,G73-A31,B47G90-91 امتداد,40.5,4,,1877,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8104,Thursday,11-06-26,67997,73,Ahmed Youssef,DPL,07-06-26,,,41.399,Fill,G.73.A,G73-A37,B17G33-34 امتداد,42,2,,907,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8105,Thursday,11-06-26,67998,73,Benyan,DPL,07-06-26,,,40.12,Fill,G.73.A,G73-A43,B14G28  امتداد,38.5,3,,1120.5,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8106,Thursday,11-06-26,67999,73,MAS,DPL,07-06-26,,,41.107,Fill,G.73.A,G73-A28,BH 59-61 امتداد,38.5,5,,2200,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8107,Thursday,11-06-26,68000,73,Moon Light,DPL,07-06-26,,,40.747,Fill,G.73.A,G73-A32,BH 52 امتداد,42,2,,830,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8108,Thursday,11-06-26,68001,73,Benyan,DPL,07-06-26,,,39.534,Fill,G.73.A,G73-A43,BH 5 B امتداد,38.5,1,,362.2,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8109,Thursday,11-06-26,68002,73,Benyan,DPL,07-06-26,,,40.917,Fill,G.73.A,G73-A43,BH 10 امتداد,38.5,2,,752.8,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8110,Thursday,11-06-26,68003,73,Benyan,DPL,08-06-26,,,40.723,Fill,G.73.A,G73-A43,BH 11  امتداد,42,2,,561.4,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8111,Thursday,11-06-26,68004,73,Road Runner,DPL,21-05-26,,,41.399,Fill,G.73.A,G73-A29,B49G94,41.25,3,,1141,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8112,Thursday,11-06-26,68005,73,Deif Foundation,DPL,21-05-26,,,38.618,Fill,G.73.A,G73-A33,B33G64-65,41,4,,1815,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8113,Thursday,11-06-26,68006,73,Deif Foundation,DPL,21-05-26,,,39.543,Fill,G.73.A,G73-A33,B32G62-63,40.75,4,,1731,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8114,Thursday,11-06-26,68007,73,Deif Foundation,DPL,21-05-26,,,39.902,Fill,G.73.A,G73-A33,B30-31G58-59-60-61,40.75,7,,3276,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8115,Thursday,11-06-26,68008,73,Smart,DPL,21-05-26,,,41.411,Fill,G.73.A,G73-A34,B38G74-75,42.75,4,,1823.1,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8116,Thursday,11-06-26,68009,73,Smart,DPL,21-05-26,,,41.55,Fill,G.73.A,G73-A34,B37G72-73,42.75,4,,1774.4,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8117,Thursday,11-06-26,68010,73,Al Nasser,DPL,21-05-26,,,36.04,Fill,G.73.A,G73-A40,B21G41-42,39,3,,1479.9,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8118,Thursday,11-06-26,68011,73,Moon Light,DPL,21-05-26,,,39.805,Fill,G.73.A,G73-A32,B41G80,42,3,,1278,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8119,Thursday,11-06-26,68012,73,Al Shahd,DPL,21-05-26,,,40.98,Fill,G.73.A,G73-A42,B7-8G13-14-15-16,40,4,,1548.6,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8120,Thursday,11-06-26,68013,73,Al Mostafa,DPL,21-05-26,,,41.672,Fill,G.73.A,G73-A40A,B22G43-44,39.5,4,,1762,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8121,Thursday,11-06-26,68014,73,Moon Light,DPL,21-05-26,,,41.118,Fill,G.73.A,G73-A32,B39G76-77,42.5,4,,1899,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8122,Thursday,11-06-26,68015,73,Moon Light,DPL,21-05-26,,,40.637,Fill,G.73.A,G73-A32,B40G78-79,42.5,4,,1854,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8123,Thursday,11-06-26,68016,73,Ghaly,DPL,21-05-26,,,38.507,Fill,G.73.A,G73-A41,BH 19,41.3,2,,846,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8124,Thursday,11-06-26,68017,73,Ghaly,DPL,21-05-26,,,40.12,Fill,G.73.A,G73-A41,BH 41,40.6,4,,1802,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8125,Thursday,11-06-26,68018,73,Ghaly,DPL,21-05-26,,,41.631,Fill,G.73.A,G73-A41,BH 18,41.6,4,,1862,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8126,Thursday,11-06-26,68019,73,Deif Foundation,DPL,21-05-26,,,41.403,Fill,G.73.A,G73-A33,BH 48,41,5,,2272,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8127,Thursday,11-06-26,68020,73,Deif Foundation,DPL,21-05-26,,,39.663,Fill,G.73.A,G73-A33,BH 35,41,11,,5390,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8128,Thursday,11-06-26,68021,73,Deif Foundation,DPL,21-05-26,,,40.049,Fill,G.73.A,G73-A33,BH 34,41,4,,1823,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8129,Thursday,11-06-26,68022,73,Al Nasser,DPL,21-05-26,,,41.479,Fill,G.73.A,G73-A40,BH 10-14-16,39,6,,2572.1,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8130,Thursday,11-06-26,68023,73,Roxy Egypt,DPL,21-05-26,,,41.399,Fill,G.73.A,G73-A25,BH 65,40,10,,4767,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8131,Thursday,11-06-26,68024,73,Al Omraniya,DPL,21-05-26,,,40.922,Fill,G.73.A,G73-A42A,BH 17-18,40,3,,1031.3,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8132,Thursday,11-06-26,68025,73,Al Omraniya,DPL,21-05-26,,,38.497,Fill,G.73.A,G73-A42A,BH 20,40,4,,1894.8,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8133,Thursday,11-06-26,68026,73,Al Shahd,DPL,21-05-26,,,40.181,Fill,G.73.A,G73-A42,BH 10,42.8,3,,1303,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8134,Thursday,11-06-26,68027,73,Mamdouh Abdel Moneim,DPL,21-05-26,,,46.637,Fill,G.73.A,G73-A27,BH 67,38.5,11,,5433,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8135,Thursday,11-06-26,68028,73,Sherif Saber,DPL,21-05-26,,,41.399,Fill,G.73.A,G73-A38,BH 31,43,6,,2625,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8136,Thursday,11-06-26,68029,73,Al Mostafa,DPL,21-05-26,,,40.12,Fill,G.73.A,G73-A40A,BH 38,39.5,4,,1782,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,21,,,
8137,Thursday,11-06-26,68030,73,Moon Light,DPL,22-05-26,,,41.107,Fill,G.73.A,G73-A32,B42G81-82,42,5,,2380,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,20,,,
8138,Thursday,11-06-26,68031,73,Al Shahd,DPL,03-06-26,,,41.399,Fill,G.73.A,G73-A42,B9G17-18,43,4,,1651,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,8,,,
8139,Thursday,11-06-26,68032,73,Al Shahd,DPL,04-06-26,,,40.12,Fill,G.73.A,G73-A42,B9G17-18,43.25,4,,1651,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,7,,,
8140,Thursday,11-06-26,68033,73,Egy Contract,DPL,04-06-26,,,41.107,Fill,G.73.A,G73-A44,BH 6,42,6,,2718,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,7,,,
8141,Thursday,11-06-26,68034,73,Al Shahd,DPL,06-06-26,,,40.747,Fill,G.73.A,G73-A42,B7-8G13-14-15-16,41.5,4,,1548.6,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
8142,Thursday,11-06-26,68035,73,Egy Contract,DPL,06-06-26,,,39.534,Fill,G.73.A,G73-A44,BH 7,36.5,13,,6285.7,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
8143,Thursday,11-06-26,68036,73,Vertex,DPL,06-06-26,,,40.917,Fill,G.73.A,G73-A31,BH 55,40.3,6,,2965,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,5,,,
8144,Thursday,11-06-26,68037,73,Moon Light,DPL,07-06-26,,,38.6,Fill,G.73.A,G73-A32,B40G78-79,42.75,4,,1854,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8145,Thursday,11-06-26,68038,73,Moon Light,DPL,07-06-26,,,38.497,Fill,G.73.A,G73-A32,B39G76-77,42.75,4,,1899,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8146,Thursday,11-06-26,68039,73,Moon Light,DPL,07-06-26,,,40.181,Fill,G.73.A,G73-A32,B41G80,42.25,3,,1278,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8147,Thursday,11-06-26,68040,73,Deif Foundation,DPL,07-06-26,,,46.637,Fill,G.73.A,G73-A33,BH 46,40.6,7,,3081,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8148,Thursday,11-06-26,68041,73,Deif Foundation,DPL,07-06-26,,,41.399,Fill,G.73.A,G73-A33,BH 44,40.6,8,,3692,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8149,Thursday,11-06-26,68042,73,Ahmed Youssef,DPL,07-06-26,,,40.12,Fill,G.73.A,G73-A37,BH 29,41.9,7,,3150,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8150,Thursday,11-06-26,68043,73,Vertex,DPL,07-06-26,,,41.107,Fill,G.73.A,G73-A31,BH 60,40.5,2,,858,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8151,Thursday,11-06-26,68044,73,Al Kefah,DPL,07-06-26,,,40.747,Fill,G.73.A,G73-A44A,BH 6,42.3,6,,2663,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8152,Thursday,11-06-26,68045,73,Al Kefah,DPL,07-06-26,,,39.534,Fill,G.73.A,G73-A44A,BH 6,42,6,,2718,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,4,,,
8153,Thursday,11-06-26,68046,73,Road Runner,DPL,08-06-26,,,40.917,Fill,G.73.A,G73-A29,B49G94,41.5,3,,1141,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8154,Thursday,11-06-26,68047,73,Road Runner,DPL,08-06-26,,,40.723,Fill,G.73.A,G73-A29,B50G95-96,41.5,4,,1976,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8155,Thursday,11-06-26,68048,73,Hamdan Al Qasli,DPL,08-06-26,,,41.399,Fill,G.73.A,G73-A36,B26G50-51,41.25,4,,1913,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8156,Thursday,11-06-26,68049,73,Hamdan Al Qasli,DPL,08-06-26,,,38.618,Fill,G.73.A,G73-A36,B25G48-49,40.75,4,,1678,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8157,Thursday,11-06-26,68050,73,Al Nasser,DPL,08-06-26,,,39.543,Fill,G.73.A,G73-A40,B22G43-44,40,4,,1762,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8158,Thursday,11-06-26,68051,73,Al Shahd,DPL,08-06-26,,,39.902,Fill,G.73.A,G73-A42,B8G15-16,40.25,4,,1936,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8159,Thursday,11-06-26,68052,73,Smart,DPL,08-06-26,,,41.411,Fill,G.73.A,G73-A34,B37G72-73,43,5,,2402,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8160,Thursday,11-06-26,68053,73,Deif Foundation,DPL,08-06-26,,,41.55,Fill,G.73.A,G73-A33,B29G56-57,41,4,,1919,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8161,Thursday,11-06-26,68054,73,Mamdouh Abdel Moneim,DPL,08-06-26,,,36.04,Fill,G.73.A,G73-A27,B64G117-118,38.5,4,,1768,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8162,Thursday,11-06-26,68055,73,Mamdouh Abdel Moneim,DPL,08-06-26,,,39.805,Fill,G.73.A,G73-A27,B66G121,38.5,3,,1140,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8163,Thursday,11-06-26,68056,73,Mamdouh Abdel Moneim,DPL,08-06-26,,,40.98,Fill,G.73.A,G73-A27,B65G119-120,38.5,4,,1838,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8164,Thursday,11-06-26,68057,73,El Samman,DPL,08-06-26,,,41.672,Fill,G.73.A,G73-A35,B36G70-71,41.75,5,,2062,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8165,Thursday,11-06-26,68058,73,Deif Foundation,DPL,08-06-26,,,41.118,Fill,G.73.A,G73-A33,B33G64-65,41.5,4,,1815,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8166,Thursday,11-06-26,68059,73,Deif Foundation,DPL,08-06-26,,,40.637,Fill,G.73.A,G73-A33,BH 48,41.5,5,,2272,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8167,Thursday,11-06-26,68060,73,Hamdan Al Qasli,DPL,08-06-26,,,38.507,Fill,G.73.A,G73-A36,BH 43,41.2,4,,1602,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8168,Thursday,11-06-26,68061,73,Hamdan Al Qasli,DPL,08-06-26,,,40.12,Fill,G.73.A,G73-A36,BH 39,41.3,7,,3230,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8169,Thursday,11-06-26,68062,73,Al Nasser,DPL,08-06-26,,,41.631,Fill,G.73.A,G73-A40,BH 38,40,4,,1739,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8170,Thursday,11-06-26,68063,73,Ahmed Youssef,DPL,08-06-26,,,41.403,Fill,G.73.A,G73-A37,BH 8,42,2,,828,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8171,Thursday,11-06-26,68064,73,Egy Contract,DPL,08-06-26,,,39.663,Fill,G.73.A,G73-A44,BH 7,37,13,,6284,APPROVED AS NOTED,DONE,2,Engineering Consulting House ,3,,,
8172,Thursday,11-06-26,68065,73,Geos (International),DPL,15-03-26,,,40.049,Fill,G.73.A,G73-A16,BH 135,38,20,,9732,APPROVED AS NOTED,DONE,2,SAMA EGYPT,88,,,
8173,Thursday,11-06-26,68066,73,El Gharably(Gomaa Badr),DPL,28-04-26,,,41.479,Fill,G.73.A,G73-A7A,B273G494,44.5,3,,1254.3,APPROVED AS NOTED,DONE,2,SAMA EGYPT,44,,,
8174,Thursday,11-06-26,68067,73,El Gharably(Gomaa Badr),DPL,23-05-26,,,41.399,Fill,G.73.A,G73-A7A,B273G494,43.75,3,,1379.5,APPROVED AS NOTED,DONE,2,SAMA EGYPT,19,,,
8175,Thursday,11-06-26,68068,73,El Gharably(Gomaa Badr),DPL,23-05-26,,,40.922,Fill,G.73.A,G73-A7A,B274G495-496,43.75,6,,2521.6,APPROVED AS NOTED,DONE,2,SAMA EGYPT,19,,,
8176,Thursday,11-06-26,68069,73,Gomaa Badr,DPL,03-06-26,,,38.497,Fill,G.73.A,G73-A7,B283G513-514,42.75,6,,2971.7,APPROVED AS NOTED,DONE,2,SAMA EGYPT,8,,,
8177,Thursday,11-06-26,68070,73,Gomaa Badr,DPL,03-06-26,,,40.181,Fill,G.73.A,G73-A7,B275G497-498,43.5,5,,2455,APPROVED AS NOTED,DONE,2,SAMA EGYPT,8,,,
8178,Thursday,11-06-26,68071,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),DPL,03-06-26,,,46.637,Fill,G.73.A,G73-A5,B277G501-502,43.5,4,,1747,APPROVED AS NOTED,DONE,2,SAMA EGYPT,8,,,
8179,Thursday,11-06-26,68072,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),DPL,03-06-26,,,41.399,Fill,G.73.A,G73-A8,B276G499-500,43.5,4,,1892,APPROVED AS NOTED,DONE,2,SAMA EGYPT,8,,,
8180,Thursday,11-06-26,68073,73,Al Obour,DPL,03-06-26,,,40.12,Fill,G.73.A,G73-A2,B267G483-484,43,5,,2452.2,APPROVED AS NOTED,DONE,2,SAMA EGYPT,8,,,
8181,Thursday,11-06-26,68074,73,Al Obour,DPL,03-06-26,,,41.107,Fill,G.73.A,G73-A2,B268G485-486,43,7,,3431.1,APPROVED AS NOTED,DONE,2,SAMA EGYPT,8,,,
8182,Thursday,11-06-26,68075,73,El Gharably(Gomaa Badr),DPL,04-06-26,,,41.399,Fill,G.73.A,G73-A7A,B273G494,44,3,,1344.5,APPROVED AS NOTED,DONE,2,SAMA EGYPT,7,,,
8183,Thursday,11-06-26,68076,73,El Gharably(Gomaa Badr),DPL,04-06-26,,,40.12,Fill,G.73.A,G73-A7A,B274G495-496,44,5,,2489,APPROVED AS NOTED,DONE,2,SAMA EGYPT,7,,,
8184,Thursday,11-06-26,68077,73,Gomaa Badr,DPL,04-06-26,,,41.107,Fill,G.73.A,G73-A7,B275G497-498,43.75,5,,2382.7,APPROVED AS NOTED,DONE,2,SAMA EGYPT,7,,,
8185,Thursday,11-06-26,68078,73,Gomaa Badr,DPL,05-06-26,,,40.747,Fill,G.73.A,G73-A7,B283G513-514,43,6,,2894,APPROVED AS NOTED,DONE,2,SAMA EGYPT,6,,,
8186,Thursday,11-06-26,68079,73,Gomaa Badr,DPL,06-06-26,,,39.534,Fill,G.73.A,G73-A7,B275G497-498,44,5,,2310,APPROVED AS NOTED,DONE,2,SAMA EGYPT,5,,,
8187,Thursday,11-06-26,68080,73,Al Rehab Foundation,DPL,06-06-26,,,40.917,Fill,G.73.A,G73-A10,B279G505-506,42.5,4,,1755,APPROVED AS NOTED,DONE,2,SAMA EGYPT,5,,,
8188,Thursday,11-06-26,68081,73,Al Rehab Foundation,DPL,06-06-26,,,38.6,Fill,G.73.A,G73-A10,B280G507-508,42.5,4,,1702,APPROVED AS NOTED,DONE,2,SAMA EGYPT,5,,,
8189,Thursday,11-06-26,68082,73,Al Obour,DPL,06-06-26,,,38.497,Fill,G.73.A,G73-A2,B268G485-486,43.25,7,,3355.7,APPROVED AS NOTED,DONE,2,SAMA EGYPT,5,,,
8190,Thursday,11-06-26,68083,73,Gomaa Badr,DPL,06-06-26,,,40.181,Fill,G.73.A,G73-A7,B283G513-514,43.25,6,,2817.5,APPROVED AS NOTED,DONE,2,SAMA EGYPT,5,,,
8191,Thursday,11-06-26,68084,73,El Gharably(Gomaa Badr),DPL,06-06-26,,,46.637,Fill,G.73.A,G73-A7A,B274G495-496,44.25,5,,2409,APPROVED AS NOTED,DONE,2,SAMA EGYPT,5,,,
8192,Thursday,11-06-26,68085,73,El Gharably(Gomaa Badr),DPL,06-06-26,,,41.399,Fill,G.73.A,G73-A7A,B273G494,44.25,3,,1296,APPROVED AS NOTED,DONE,2,SAMA EGYPT,5,,,
8193,Thursday,11-06-26,68086,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),DPL,06-06-26,,,40.12,Fill,G.73.A,G73-A8,B276G499-500,43.75,4,,1892,APPROVED AS NOTED,DONE,2,SAMA EGYPT,5,,,
8194,Thursday,11-06-26,68087,73,Al Obour,DPL,07-06-26,,,41.107,Fill,G.73.A,G73-A2,B268G485-486,43.5,7,,3280,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
8195,Thursday,11-06-26,68088,73,Al Asifa,DPL,07-06-26,,,40.747,Fill,G.73.A,G73-A1,BH 89,39.5,3,,1339.2,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
8196,Thursday,11-06-26,68089,73,Al Asifa,DPL,07-06-26,,,39.534,Fill,G.73.A,G73-A1,BH 137,39.5,3,,1177.6,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
8197,Thursday,11-06-26,68090,73,Al Ettehad – Brig. Tamer Bilal (Al Pharaohs),DPL,07-06-26,,,40.917,Fill,G.73.A,G73-A8,BH 110,42.6,6,,2606,APPROVED AS NOTED,DONE,2,SAMA EGYPT,4,,,
8198,Thursday,11-06-26,68091,73,Prime,DPL,08-06-26,,,40.723,Fill,G.73.A,G73-A22,BH 77 B,37,7,,3280.5,APPROVED AS NOTED,DONE,2,SAMA EGYPT,3,,,
8199,Thursday,11-06-26,68092,73,Gomaa Badr,DPL,08-06-26,,,41.399,Fill,G.73.A,G73-A7,B275G497-498,44.25,3,,1339.2,APPROVED AS NOTED,DONE,2,SAMA EGYPT,3,,,
8200,Thursday,11-06-26,68093,73,Hamada Saeed (Mohamed El Ghoul),DPL,08-06-26,,,38.618,Fill,G.73.A,G73-A4,B269G487,43.5,3,,1127,APPROVED AS NOTED,DONE,2,SAMA EGYPT,3,,,
8201,Thursday,11-06-26,68094,73,Hamada Saeed (Mohamed El Ghoul),DPL,08-06-26,,,39.543,Fill,G.73.A,G73-A4,B270G488-489,43.5,4,,1579.5,APPROVED AS NOTED,DONE,2,SAMA EGYPT,3,,,
8202,Thursday,11-06-26,68095,73,Hamada Saeed (Mohamed El Ghoul),DPL,08-06-26,,,39.902,Fill,G.73.A,G73-A4,B271G490-491,43.5,4,,1774.5,APPROVED AS NOTED,DONE,2,SAMA EGYPT,3,,,
8203,Thursday,11-06-26,68096,73,El Gharably(Gomaa Badr),DPL,08-06-26,,,41.411,Fill,G.73.A,G73-A7A,B274G495-496,44.5,5,,2353,APPROVED AS NOTED,DONE,2,SAMA EGYPT,3,,,
8204,Saturday,20-06-26,68097,73,Nine Brothers,DPL,09-06-26,,,40.917,Fill,G.73.A,G73-A3,B266G481-482,41.5,4,,1596.4,APPROVED AS NOTED,DONE,2,SAMA EGYPT,11,,,
8205,Saturday,20-06-26,68098,73,Alma,DPL,09-06-26,,,38.6,Fill,G.73.A,G73-A9,B282G511-512,42.25,5,,2273.9,APPROVED AS NOTED,DONE,2,SAMA EGYPT,11,,,
